프로젝트 명,엔드포인트 URL,엔드포인트 클래스,엔드포인트 메소드,사용 프로젝트 명,클래스,메소드(라인),메소드 분석,HTTP,엔드포인트 정의 위치,사용 파일,사용 라인,매칭 유형,신뢰도,소스 라인,endpoint_id
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx},ChatUsersController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:63,,,unused,N/A,,99
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx},ChatUsersController,PatchAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,PATCH,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:233,,,unused,N/A,,100
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}/favorites,ChatUsersController,DeleteFavoriteAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,DELETE,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:422,,,unused,N/A,,101
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}/favorites,ChatUsersController,InsertFavoriteAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:403,,,unused,N/A,,102
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}:ban,ChatUsersController,BanAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:253,,,unused,N/A,,103
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}:enter,ChatUsersController,EnterAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:353,,,unused,N/A,,104
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}:enter-Admin,ChatUsersController,EnterAsAdminAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:368,,,unused,N/A,,105
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}:out,ChatUsersController,OutAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:385,,,unused,N/A,,106
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}:push,ChatUsersController,UpdatePushAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:208,,,unused,N/A,,107
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users/{chatuseridx}:writable,ChatUsersController,UpdateWritableAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:270,,,unused,N/A,,108
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users:cancel,ChatUsersController,CancelAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:332,,,unused,N/A,,109
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users:upsert,ChatUsersController,UpsertAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:79,,,unused,N/A,,110
FinUp.Chat.NET.Api,api/v1.0/chat/{chatidx}/users:writable,ChatUsersController,UpdateWritableAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ChatUsersController.cs:289,,,unused,N/A,,111
FinUp.Chat.NET.Api,api/v1.0/Emoticon,EmoticonController,GetEmoticon,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/EmoticonController.cs:27,,,unused,N/A,,112
FinUp.Chat.NET.Api,api/v1.0/Reports,ReportsController,PostReport,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/ReportsController.cs:25,,,unused,N/A,,113
FinUp.Chat.NET.Api,api/v1.0/Routing,RoutingController,Get,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/RoutingController.cs:26,,,unused,N/A,,114
FinUp.Chat.NET.Api,api/v1.0/Session/api/app/chat/log,SessionController,LegacyLog,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/SessionController.cs:92,,,unused,N/A,,115
FinUp.Chat.NET.Api,api/v1.0/Session/close,SessionController,Close,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/SessionController.cs:39,,,unused,N/A,,116
FinUp.Chat.NET.Api,api/v1.0/Session/enter,SessionController,Enter,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/SessionController.cs:50,,,unused,N/A,,117
FinUp.Chat.NET.Api,api/v1.0/Session/log,SessionController,Log,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/SessionController.cs:61,,,unused,N/A,,118
FinUp.Chat.NET.Api,api/v1.0/Users,UsersController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/UsersController.cs:55,,,unused,N/A,,119
FinUp.Chat.NET.Api,api/v1.0/Users,UsersController,PostAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/UsersController.cs:37,,,unused,N/A,,120
FinUp.Chat.NET.Api,api/v1.0/Users/{appuserkey}/profile:sys,UsersController,PostProfileAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_0/UsersController.cs:133,,,unused,N/A,,121
FinUp.Chat.NET.Api,api/v1.0/Users/{appuserkey}:sys,UsersController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/UsersController.cs:115,,,unused,N/A,,122
FinUp.Chat.NET.Api,api/v1.0/Users/{useridx},UsersController,DeleteAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,DELETE,FinUp.Chat.NET.Api/Controllers/v1_0/UsersController.cs:168,,,unused,N/A,,123
FinUp.Chat.NET.Api,api/v1.0/Users/{useridx},UsersController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_0/UsersController.cs:74,,,unused,N/A,,124
FinUp.Chat.NET.Api,api/v1.0/Users/{useridx},UsersController,PatchAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,PATCH,FinUp.Chat.NET.Api/Controllers/v1_0/UsersController.cs:93,,,unused,N/A,,125
FinUp.Chat.NET.Api,api/v1.1/chat/{chatidx}/files,ChatFilesController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_1/ChatFilesController.cs:39,,,unused,N/A,,126
FinUp.Chat.NET.Api,api/v1.1/chat/{chatidx}/files-debug,ChatFilesController,GetDebugAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_1/ChatFilesController.cs:68,,,unused,N/A,,127
FinUp.Chat.NET.Api,api/v1.1/chat/{chatidx}/files-debug:direction,ChatFilesController,GetDebugDirectionAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_1/ChatFilesController.cs:82,,,unused,N/A,,128
FinUp.Chat.NET.Api,api/v1.1/chat/{chatidx}/files:direction,ChatFilesController,GetDirectionAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_1/ChatFilesController.cs:54,,,unused,N/A,,129
FinUp.Chat.NET.Api,api/v1.1/Reports,ReportsController,Get,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_1/ReportsController.cs:18,,,unused,N/A,,130
FinUp.Chat.NET.Api,api/v1.2/chat/{chatidx}/files,ChatFilesController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_2/ChatFilesController.cs:50,,,unused,N/A,,131
FinUp.Chat.NET.Api,api/v1.2/chat/{chatidx}/files:direction,ChatFilesController,GetDirectionAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_2/ChatFilesController.cs:65,,,unused,N/A,,132
FinUp.Chat.NET.Api,api/v1.2/chat/{chatidx}/files:upload,ChatFilesController,UploadAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_2/ChatFilesController.cs:81,,,unused,N/A,,133
FinUp.Chat.NET.Api,api/v1.2/chat/{chatidx}/messages,ChatMessageController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_2/ChatMessageController.cs:81,,,unused,N/A,,134
FinUp.Chat.NET.Api,api/v1.2/chat/{chatidx}/messages,ChatMessageController,PostAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_2/ChatMessageController.cs:51,,,unused,N/A,,135
FinUp.Chat.NET.Api,api/v1.9/Banner,BannerController,GetAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_9/BannerController.cs:28,,,unused,N/A,,145
FinUp.Chat.NET.Api,api/v1.9/banword:refresh,BanwordController,RefreshAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,PATCH,FinUp.Chat.NET.Api/Controllers/v1_9/BanwordController.cs:23,,,unused,N/A,,146
FinUp.Chat.NET.Api,api/v1.9/Chat/{appcode}/openchat:theme,ChatController,InsertOpenChatTheme,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatController.cs:55,,,unused,N/A,,152
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/files:direction,ChatFilesController,GetDirectionAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api/Controllers/v1_9/ChatFilesController.cs:68,,,unused,N/A,,156
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users/{chatuseridx}/favorites,ChatUsersController,DeleteFavoriteAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,DELETE,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:498,,,unused,N/A,,170
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users/{chatuseridx}/favorites,ChatUsersController,InsertFavoriteAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:479,,,unused,N/A,,171
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users/{chatuseridx}:ban,ChatUsersController,BanAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:256,,,unused,N/A,,172
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users/{chatuseridx}:enter-Admin,ChatUsersController,EnterAsAdminAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:372,,,unused,N/A,,174
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users/{chatuseridx}:push,ChatUsersController,UpdatePushAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:210,,,unused,N/A,,176
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users/{chatuseridx}:writable,ChatUsersController,UpdateWritableAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:273,,,unused,N/A,,177
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users:cancel,ChatUsersController,CancelAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:335,,,unused,N/A,,178
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users:upsert,ChatUsersController,UpsertAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:79,,,unused,N/A,,179
FinUp.Chat.NET.Api,api/v1.9/chat/{chatidx}/users:writable,ChatUsersController,UpdateWritableAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/ChatUsersController.cs:292,,,unused,N/A,,180
FinUp.Chat.NET.Api,api/v1.9/Users/service-block/{blockidx},UsersController,DeleteUserServiceBlockAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,DELETE,FinUp.Chat.NET.Api/Controllers/v1_9/UsersController.cs:124,,,unused,N/A,,186
FinUp.Chat.NET.Api,api/v1.9/Users/user-alarm,UsersController,GetUserAlarmList,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api/Controllers/v1_9/UsersController.cs:138,,,unused,N/A,,187
FinUp.Chat.NET.Api.Badge,api/v1.0/chat/{chatIdx}/users/{chatuseridx}/badge:init,BadgeController,Init,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api.Badge/Controllers/v1_0/BadgeController.cs:28,,,unused,N/A,,191
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat/sse/connect/{chatIdx},ChatController,SeeConnectAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:110,,,unused,N/A,,195
FinUp.Chat.NET.Api.ChannerView,api/v{version:apiVersion}/Auth/VerifyJwtToken,AuthController,VerifyJwtToken,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api.ChannerView/Controllers/v1_0/AuthController.cs:45,,,unused,N/A,,196
FinUp.Chat.NET.Api.ChannerView,api/v{version:apiVersion}/Auth/VerifyRecaptcha,AuthController,VerifyRecaptcha,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api.ChannerView/Controllers/v1_0/AuthController.cs:30,,,unused,N/A,,197
FinUp.Chat.NET.Api.ChannerView,api/v{version:apiVersion}/Url/GetUrlDelay,UrlController,GetUrlDelay,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api.ChannerView/Controllers/v1_0/UrlController.cs:43,,,unused,N/A,,198
FinUp.Chat.NET.Api.ChannerView,api/v{version:apiVersion}/Url/GetUrlParsingResult,UrlController,GetUrlParsingResult,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Chat.NET.Api.ChannerView/Controllers/v1_0/UrlController.cs:32,,,unused,N/A,,199
FinUp.Chat.NET.Api.ChannerView,chat/v{version:apiVersion}/ProcessChatWebsocket,WebSocketController,ProcessChatWebsocket,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Chat.NET.Api.ChannerView/Controllers/v1_0/WebSocketController.cs:34,,,unused,N/A,,200
FinUp.General.Api,api/oorione/checkreward,OorioneController,CheckReward,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.General.Api/Controllers/OorioneController.cs:209,,,unused,N/A,,204
FinUp.General.Api,api/oorione/checkuser,OorioneController,CheckUser,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.General.Api/Controllers/OorioneController.cs:30,,,unused,N/A,,205
FinUp.General.Api,api/oorione/orderuser,OorioneController,OrderUser,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.General.Api/Controllers/OorioneController.cs:97,,,unused,N/A,,206
FinUp.LogData.Api,Log/Ping,LogController,Ping,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.LogData.Api/Controllers/LogController.cs:51,,,unused,N/A,,209
FinUp.LogData.Api,Log/PushResponse,LogController,PushResponse,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.LogData.Api/Controllers/LogController.cs:102,,,unused,N/A,,210
FinUp.LogData.Api,Log/SystemList,LogController,SystemList,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.LogData.Api/Controllers/LogController.cs:85,,,unused,N/A,,212
FinUp.Mars.Api,api/v1.0/Expression,ExpressionController,Get,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/ExpressionController.cs:25,,,unused,N/A,,213
FinUp.Mars.Api,api/v1.0/Home,HomeController,Index,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/HomeController.cs:25,,,unused,N/A,,214
FinUp.Mars.Api,api/v1.0/Images/themeus,ImagesController,Index,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/ImagesController.cs:16,,,unused,N/A,,215
FinUp.Mars.Api,api/v1.0/Search/history,SearchController,GetUserSearchHistory,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:105,,,unused,N/A,,216
